year,country,co2,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1962,PERU,2719,67.91765,19.95425,0.34183333299999996
1962,PHILIPPINES,2822,79.9271,26.62616667,0.277083333
1962,POLAND,59126,44.57615,6.98675,0.39725
1962,PORTUGAL,2537,58.8758,14.931,0.317083333
1962,QATAR,52,80.8892,27.16066667,0.8005
1962,REUNION,25,73.5533,23.08516667,0.36808333299999996
1962,ROMANIA,17420,48.2282,9.015666667,0.293416667
1962,RWANDA,23,66.22745,19.01525,0.46325
1962,SAINT LUCIA,5,80.6492,27.02733333,0.35558333299999995
1962,SAMOA,5,79.42699999999999,26.34833333,0.42058333299999995
1962,SAUDI ARABIA,1706,79.21745,26.23191667,0.6063333329999999
1962,SENEGAL,222,82.6934,28.163,0.372833333
1962,SIERRA LEONE,89,78.87215,26.04008333,0.326
1962,SINGAPORE,703,79.8095,26.56083333,0.27375
1962,SOLOMON ISLANDS,4,80.0906,26.717,0.283666667
1962,SOMALIA,29,80.2922,26.829,0.659
1962,SOUTH AFRICA,28843,63.9296,17.73866667,0.28300000000000003
1962,SPAIN,16377,56.86265,13.81258333,0.27899999999999997
1962,SRI LANKA,699,80.76005,27.08891667,0.26125
1962,SUDAN,405,81.1049,27.2805,0.321666667
1962,SURINAME,135,79.7201,26.51116667,0.309333333
1962,SWEDEN,13997,35.3315,1.8508333330000002,0.317333333
1962,SWITZERLAND,6587,43.67735,6.487416667000001,0.26808333300000003
1962,TAIWAN,3868,71.6015,22.00083333,0.275583333
1962,THAILAND,1373,79.04495,26.13608333,0.29375
1962,TOGO,24,80.1875,26.77083333,0.292666667
1962,TONGA,3,73.7615,23.20083333,0.38733333299999995
1962,TRINIDAD AND TOBAGO,1974,79.73915,26.52175,0.40716666700000004
1962,TUNISIA,490,68.03645,20.02025,0.42066666700000005
1962,TURKEY,5899,55.6127,13.11816667,0.24958333300000002
1962,UGANDA,117,73.1708,22.87266667,0.35275
1962,UNITED ARAB EMIRATES,5,82.25645,27.92025,0.831
1962,UNITED KINGDOM,161811,46.3892,7.994,0.2975
1962,UNITED STATES,814619,48.1217,8.9565,0.23825
1962,URUGUAY,1094,62.62025,17.01125,0.379833333
1962,VENEZUELA,14755,77.7656,25.42533333,0.3455
1963,AFGHANISTAN,193,59.06015,15.03341667,0.40125
1963,ALBANIA,568,55.5545,13.08583333,0.348916667
1963,ALGERIA,1480,73.9721,23.31783333,0.404083333
1963,ANGOLA,314,71.30795,21.83775,0.34725
1963,ARGENTINA,13658,58.7249,14.84716667,0.1955
1963,AUSTRALIA,27551,71.0561,21.69783333,0.20175
1963,AUSTRIA,10088,42.17165,5.650916667000001,0.32758333300000003
1963,BAHAMAS,193,77.2724,25.15133333,0.270583333
1963,BAHRAIN,326,79.2167,26.2315,0.44191666700000004
1963,BARBADOS,52,80.53055,26.96141667,0.342083333
1963,BELGIUM,28847,46.8674,8.259666667000001,0.275
1963,BELIZE,17,77.18195,25.10108333,0.595666667
1963,BENIN,33,81.31775,27.39875,0.265
1963,BRAZIL,15167,77.30885,25.17158333,0.289333333
1963,BRITISH VIRGIN ISLANDS,1,80.24435,26.80241667,0.2745
1963,BULGARIA,9384,51.02915,10.57175,0.33683333299999996
1963,BURKINA FASO,24,83.0498,28.361,0.233166667
1963,BURUNDI,13,67.601,19.77833333,0.451166667
1963,CAMBODIA,106,80.0285,26.6825,0.279333333
1963,CANADA,57570,23.69825,-4.612083333,0.2475
1963,CAPE VERDE,4,76.04315,24.46841667,0.60625
1963,CAYMAN ISLANDS,3,80.2811,26.82283333,0.299166667
1963,CENTRAL AFRICAN REPUBLIC,20,77.62415,25.34675,0.279083333
1963,CHAD,25,81.58625,27.54791667,0.6668333329999999
1963,CHILE,4733,49.3322,9.629,0.308666667
1963,COLOMBIA,5797,77.09045,25.05025,0.2525
1963,COMOROS,3,77.83895,25.46608333,0.265
1963,CONGO,64,76.4447,24.6915,0.2255
1963,COSTA RICA,164,78.4103,25.7835,0.34333333299999996
1963,CUBA,3556,77.89025,25.49458333,0.29525
1963,CYPRUS,269,67.2233,19.5685,0.369666667
1963,DENMARK,11101,0.9884,-17.22866667,0.8310833329999999
1963,DJIBOUTI,18,84.37565,29.09758333,0.68525
1963,DOMINICA,4,79.88705,26.60391667,0.39041666700000005
1963,DOMINICAN REPUBLIC,341,78.4907,25.82816667,0.314083333
1963,ECUADOR,490,71.63045,22.01691667,0.281083333
1963,EGYPT,5878,74.5736,23.651999999999997,0.358416667
1963,EL SALVADOR,307,77.11835,25.06575,0.39225
1963,EQUATORIAL GUINEA,7,77.4929,25.27383333,0.268416667
1963,ETHIOPIA,115,73.5338,23.07433333,0.441333333
1963,FIJI,66,77.1569,25.08716667,0.265916667
1963,FINLAND,5279,34.31975,1.28875,0.270916667
1963,FRANCE,91088,53.7311,12.07283333,0.27225
1963,FRENCH GUIANA,7,78.85745,26.03191667,0.258833333
1963,FRENCH POLYNESIA,18,79.10045,26.16691667,0.38158333299999997
1963,GABON,20,76.27325,24.59625,0.23525
1963,GAMBIA,8,82.1393,27.85516667,0.39816666700000003
1963,GHANA,470,80.4461,26.9145,0.2295
1963,GREECE,3343,59.58155,15.32308333,0.319833333
1963,GREENLAND,90,0.09365,-17.72575,0.850583333
1963,GRENADA,4,80.99765,27.22091667,0.340916667
1963,GUADELOUPE,56,80.22995,26.79441667,0.38641666700000005
1963,GUATEMALA,415,73.7804,23.21133333,0.37358333299999996
1963,GUINEA,190,78.3938,25.77433333,0.288166667
1963,GUINEA BISSAU,13,80.7413,27.0785,0.39441666700000005
1963,GUYANA,168,79.3058,26.281,0.336583333
1963,HAITI,68,79.72445,26.51358333,0.386666667
1963,HONDURAS,194,76.63085,24.79491667,0.345083333
1963,HUNGARY,15348,48.86285,9.36825,0.314416667
1963,ICELAND,356,34.83125,1.5729166669999999,0.43491666700000003
1963,INDIA,42019,75.37235,24.09575,0.273916667
1963,INDONESIA,6213,78.50945,25.83858333,0.232916667
1963,IRAQ,2562,72.1958,22.331,0.298166667
1963,IRELAND,3671,47.81885,8.78825,0.2565
1963,ISRAEL,2239,69.0884,20.60466667,0.30275
1963,ITALY,44936,54.68825,12.60458333,0.21958333300000002
1963,JAMAICA,654,79.0121,26.11783333,0.428833333
1963,JAPAN,88689,54.12785,12.29325,0.211416667
1963,JORDAN,333,68.6204,20.34466667,0.34433333299999996
1963,KENYA,779,75.10115,23.94508333,0.289916667
1963,KIRIBATI,5,80.7059,27.05883333,0.57975
1963,KUWAIT,4643,77.8277,25.45983333,0.43375
1963,LEBANON,826,65.32145,18.51191667,0.38333333299999994
1963,LIBERIA,97,78.3122,25.729,0.26075
1963,LUXEMBOURG,3122,46.4396,8.022,0.280916667
1963,MADAGASCAR,126,72.5816,22.54533333,0.35466666700000005
1963,MALI,48,83.64035,28.68908333,0.317666667
1963,MALTA,112,65.50535,18.61408333,0.37725
1963,MARTINIQUE,57,79.88705,26.60391667,0.39041666700000005
1963,MAURITANIA,24,81.9614,27.75633333,0.37658333299999996
1963,MAURITIUS,57,73.6628,23.146,0.314666667
1963,MEXICO,18097,69.58295,20.87941667,0.236833333
1963,MONGOLIA,437,32.80535,0.44741666700000005,0.317833333
1963,MONTSERRAT,1,80.31335,26.84075,0.39375
1963,MOROCCO,1080,64.0022,17.779,0.51675
1963,MOZAMBIQUE,453,73.90565,23.28091667,0.2055
1963,NEPAL,27,58.83065,14.90591667,0.38925
1963,NETHERLANDS,24878,46.8737,8.263166667,0.2615
1963,NEW CALEDONIA,169,72.73265,22.62925,0.32966666699999997
1963,NEW ZEALAND,3335,50.4497,10.24983333,0.294166667
1963,NICARAGUA,230,79.00085,26.11158333,0.365333333
1963,NIGER,24,82.31915,27.95508333,0.60925
1963,NIGERIA,1459,80.73875,27.07708333,0.306916667
1963,NORWAY,4086,31.66985,-0.183416667,0.34533333299999996
1963,PANAMA,323,79.60505,26.44725,0.43708333299999996
1963,PAPUA NEW GUINEA,70,76.04899999999999,24.47166667,0.273916667
1963,PARAGUAY,112,75.7958,24.331,0.36225
1963,PERU,2791,68.2679,20.14883333,0.3
1963,PHILIPPINES,3132,79.6736,26.48533333,0.212583333
1963,POLAND,63054,44.12315,6.7350833329999995,0.34875
1963,PORTUGAL,2734,58.32425,14.62458333,0.280916667
1963,QATAR,1674,80.4155,26.8975,0.452583333
1963,REUNION,31,73.33655,22.96475,0.34833333299999997
1963,ROMANIA,18961,47.6837,8.713166667000001,0.3385
1963,RWANDA,23,66.1364,18.96466667,0.37658333299999996
1963,SAINT LUCIA,6,80.86925,27.14958333,0.329833333
1963,SAMOA,6,79.82975,26.57208333,0.372833333
1963,SAUDI ARABIA,1894,78.7127,25.9515,0.474083333
1963,SENEGAL,235,82.8473,28.2485,0.321583333
1963,SEYCHELLES,2,80.1872,26.77066667,0.517833333
1963,SIERRA LEONE,101,79.43795,26.35441667,0.262916667
1963,SINGAPORE,927,80.1881,26.77116667,0.285166667
1963,SOLOMON ISLANDS,4,79.80935,26.56075,0.279083333
1963,SOMALIA,28,79.76375,26.53541667,0.59325
1963,SOUTH AFRICA,29950,63.5105,17.50583333,0.225583333
1963,SPAIN,16041,56.11145,13.39525,0.24808333300000002
1963,SRI LANKA,691,80.7926,27.107,0.267
1963,SUDAN,458,81.5192,27.51066667,0.330416667
1963,SURINAME,145,79.6547,26.47483333,0.252333333
1963,SWEDEN,15100,36.23135,2.35075,0.296583333
1963,SWITZERLAND,7937,43.37075,6.317083332999999,0.30125
1963,TAIWAN,4126,71.66,22.03333333,0.266833333
1963,THAILAND,1519,79.0322,26.129,0.253666667
1963,TOGO,29,80.65895,27.03275,0.236666667
1963,TONGA,3,73.60295,23.11275,0.410083333
1963,TRINIDAD AND TOBAGO,357,79.8581,26.58783333,0.363
1963,TUNISIA,531,68.4065,20.22583333,0.39575
1963,TURKEY,6182,54.1118,12.28433333,0.266333333
1963,UGANDA,118,73.18175,22.87875,0.33883333299999996
1963,UNITED ARAB EMIRATES,6,81.95299999999999,27.75166667,0.5645
1963,UNITED KINGDOM,164664,46.02335,7.79075,0.253416667
1963,UNITED STATES,850622,48.343999999999994,9.08,0.18591666699999998
1963,URUGUAY,1178,63.5063,17.5035,0.3685
1963,VENEZUELA,15327,77.75075,25.41708333,0.276416667
1964,AFGHANISTAN,229,55.55285,13.08491667,0.44941666700000005
1964,ALBANIA,550,54.5276,12.51533333,0.322416667
1964,ALGERIA,1541,73.6655,23.1475,0.4345
1964,ANGOLA,334,71.03555,21.68641667,0.29625
1964,ARGENTINA,15197,57.97625,14.43125,0.19775
1964,AUSTRALIA,29719,70.97135,21.65075,0.209583333
1964,AUSTRIA,10620,43.166000000000004,6.203333333,0.2775
1964,BAHAMAS,296,77.8175,25.45416667,0.350916667
1964,BAHRAIN,436,77.77595,25.43108333,0.44875
1964,BARBADOS,49,80.012,26.67333333,0.321333333
1964,BELGIUM,28269,49.2695,9.594166667,0.240583333
1964,BELIZE,23,77.8928,25.496,0.34025
1964,BENIN,39,80.6834,27.04633333,0.256083333
1964,BRAZIL,15472,76.52135,24.73408333,0.256333333
1964,BRITISH VIRGIN ISLANDS,2,80.02355,26.67975,0.3075
1964,BULGARIA,11689,50.59775,10.33208333,0.313333333
1964,BURKINA FASO,30,82.4429,28.02383333,0.223
1964,BURUNDI,13,67.9925,19.99583333,0.61225
1964,CAMBODIA,93,80.6255,27.01416667,0.22375
1964,CANADA,64849,22.1774,-5.457000000000001,0.26708333300000003
1964,CAPE VERDE,8,75.6053,24.22516667,0.473416667
1964,CAYMAN ISLANDS,3,80.8226,27.12366667,0.3075
1964,CENTRAL AFRICAN REPUBLIC,20,77.27495,25.15275,0.29425
1964,CHAD,27,80.5637,26.97983333,0.647166667
1964,CHILE,4779,48.9845,9.435833333,0.317166667
1964,COLOMBIA,5920,76.9625,24.97916667,0.26866666699999997
1964,COMOROS,3,77.84435,25.46908333,0.23975
1964,CONGO,73,76.01255,24.45141667,0.21741666699999998
1964,COSTA RICA,184,78.21875,25.67708333,0.43391666700000003
1964,CUBA,3898,78.4457,25.80316667,0.281833333
1964,CYPRUS,273,65.50355,18.61308333,0.303333333
1964,DENMARK,11778,-0.47605,-18.04225,1.001083333
1964,DJIBOUTI,23,83.5589,28.64383333,0.631916667
1964,DOMINICA,4,79.5095,26.39416667,0.41525
1964,DOMINICAN REPUBLIC,477,78.455,25.80833333,0.287083333
1964,ECUADOR,585,71.3951,21.88616667,0.302166667
1964,EGYPT,6960,72.45155,22.47308333,0.30775
1964,EL SALVADOR,336,77.2589,25.14383333,0.364416667
1964,EQUATORIAL GUINEA,7,76.7942,24.88566667,0.252333333
1964,ETHIOPIA,111,73.12565,22.84758333,0.38925
1964,FIJI,116,77.5583,25.31016667,0.304166667
1964,FINLAND,6232,35.4401,1.9111666669999998,0.23475
1964,FRANCE,94165,55.38275,12.99041667,0.269416667
1964,FRENCH GUIANA,8,78.72995,25.96108333,0.257416667
1964,FRENCH POLYNESIA,18,78.7367,25.96483333,0.368833333
1964,GABON,52,75.67475,24.26375,0.24916666699999998
1964,GAMBIA,8,81.6926,27.607,0.321416667
1964,GHANA,450,79.76135,26.53408333,0.22391666699999999
1964,GREECE,3606,58.36145,14.64525,0.268833333
1964,GREENLAND,86,-1.43395,-18.57441667,1.02425
1964,GRENADA,6,80.405,26.89166667,0.313333333
1964,GUADELOUPE,59,79.8854,26.603,0.393583333
1964,GUATEMALA,483,74.20985,23.44991667,0.297
1964,GUINEA,191,77.8961,25.49783333,0.261833333
1964,GUINEA BISSAU,16,80.1866,26.77033333,0.326
1964,GUYANA,177,79.5122,26.39566667,0.425916667
1964,HAITI,82,79.7873,26.5485,0.37675
1964,HONDURAS,197,76.96895,24.98275,0.295666667
1964,HUNGARY,17017,48.7589,9.3105,0.32566666699999997
1964,ICELAND,357,36.4094,2.449666667,0.465583333
1964,INDIA,41082,75.3269,24.0705,0.2635
1964,INDONESIA,6107,78.5039,25.8355,0.211583333
1964,IRAQ,2475,70.47185,21.37325,0.34125
1964,IRELAND,3881,49.5518,9.751,0.23025
1964,ISRAEL,2495,66.78515,19.32508333,0.28225
1964,ITALY,47984,55.3844,12.99133333,0.232916667
1964,JAMAICA,1109,79.53065,26.40591667,0.310916667
1964,JAPAN,97987,54.22955,12.34975,0.196333333
1964,JORDAN,339,66.2402,19.02233333,0.32975
1964,KENYA,771,74.7767,23.76483333,0.30475
1964,KIRIBATI,5,79.5698,26.42766667,0.640083333
1964,KUWAIT,6909,76.1864,24.548000000000002,0.47600000000000003
1964,LEBANON,891,63.2015,17.33416667,0.327916667
1964,LIBERIA,132,77.74505,25.41391667,0.301333333
1964,LUXEMBOURG,3356,48.85265,9.362583333,0.26708333300000003
1964,MADAGASCAR,132,72.479,22.48833333,0.360333333
1964,MALAWI,90,70.2422,21.24566667,0.283916667
1964,MALI,48,83.195,28.44166667,0.39433333299999995
1964,MALTA,136,65.30615,18.50341667,0.4065
1964,MARTINIQUE,64,79.5095,26.39416667,0.41525
1964,MAURITANIA,32,82.1519,27.86216667,0.49675
1964,MAURITIUS,84,73.625,23.125,0.36158333299999995
1964,MEXICO,20256,69.0554,20.58633333,0.22041666699999998
1964,MONGOLIA,558,30.5879,-0.7845,0.3335
1964,MONTSERRAT,2,79.97675,26.65375,0.401
1964,MOROCCO,1206,64.3559,17.9755,0.49091666700000003
1964,MOZAMBIQUE,584,74.18645,23.43691667,0.233333333
1964,NEPAL,41,59.3729,15.20716667,0.42375
1964,NETHERLANDS,26416,49.1957,9.553166667000001,0.230416667
1964,NEW CALEDONIA,300,73.43975,23.02208333,0.312416667
1964,NEW ZEALAND,3574,50.7095,10.39416667,0.29333333300000003
1964,NICARAGUA,259,79.06955,26.14975,0.322333333
1964,NIGER,26,81.3335,27.4075,0.487416667
1964,NIGERIA,1984,79.9352,26.63066667,0.254916667
1964,NORWAY,4415,33.0902,0.605666667,0.3155
1964,OMAN,3,79.74065,26.52258333,0.6965
1964,PANAMA,339,79.77935,26.54408333,0.42625
1964,PAPUA NEW GUINEA,73,76.2797,24.59983333,0.271833333
1964,PARAGUAY,118,73.5764,23.098000000000003,0.33575
1964,PERU,3345,67.9157,19.95316667,0.235083333
1964,PHILIPPINES,3501,80.09435,26.71908333,0.241166667
1964,POLAND,66298,45.05615,7.253416667000001,0.37208333299999996
1964,PORTUGAL,3006,59.2151,15.1195,0.29675
1964,QATAR,1711,79.2659,26.25883333,0.555416667
1964,REUNION,34,73.2533,22.9185,0.444
1964,ROMANIA,19666,47.3708,8.539333333,0.33799999999999997
1964,RWANDA,10,66.4559,19.14216667,0.5579999999999999
1964,SAINT LUCIA,6,80.36795,26.87108333,0.318
1964,SAMOA,7,79.4309,26.3505,0.35133333299999997
1964,SAUDI ARABIA,1922,77.4941,25.2745,0.53775
1964,SENEGAL,252,82.478,28.04333333,0.309666667
1964,SEYCHELLES,2,80.1227,26.73483333,0.55375
1964,SIERRA LEONE,83,78.86165,26.03425,0.287083333
1964,SINGAPORE,1010,79.9964,26.66466667,0.25975
1964,SOLOMON ISLANDS,5,80.11475,26.73041667,0.27875
1964,SOMALIA,37,80.20565,26.78091667,0.47975
1964,SOUTH AFRICA,32631,63.0716,17.262,0.240916667
1964,SPAIN,17565,57.31655,14.06475,0.243416667
1964,SRI LANKA,620,81.032,27.24,0.27025
1964,SUDAN,507,80.0084,26.67133333,0.338583333
1964,SURINAME,165,79.7258,26.51433333,0.27075
1964,SWAZILAND,3,65.8631,18.81283333,0.2915
1964,SWEDEN,16480,37.45025,3.027916667,0.267416667
1964,SWITZERLAND,7681,45.3056,7.392,0.272
1964,TAIWAN,4617,72.3176,22.39866667,0.22899999999999998
1964,THAILAND,2040,79.23845,26.24358333,0.214916667
1964,TOGO,36,80.09975,26.72208333,0.236666667
1964,TONGA,3,74.234,23.46333333,0.400583333
1964,TRINIDAD AND TOBAGO,1035,79.25345,26.25191667,0.355333333
1964,TUNISIA,752,68.17295,20.09608333,0.36625
1964,TURKEY,7182,52.286,11.27,0.222333333
1964,UGANDA,134,73.0571,22.8095,0.32716666699999997
1964,UNITED ARAB EMIRATES,5,80.8601,27.1445,0.728166667
1964,UNITED KINGDOM,165900,47.6225,8.679166667,0.25425
1964,UNITED STATES,887918,47.285,8.491666667,0.172416667
1964,URUGUAY,1243,61.7564,16.53133333,0.36658333299999996
1964,VENEZUELA,15436,77.65595,25.36441667,0.318916667
1964,ZAMBIA,894,70.0331,21.1295,0.271166667
1964,ZIMBABWE,1220,69.94505,21.08058333,0.254333333
1965,AFGHANISTAN,275,57.3833,14.10183333,0.408083333
1965,ALBANIA,593,54.28115,12.37841667,0.375
1965,ALGERIA,1799,73.35275,22.97375,0.45641666700000005
1965,ANGOLA,324,71.27585,21.81991667,0.39666666700000003
1965,ARGENTINA,16053,58.83725,14.90958333,0.23600000000000002
1965,AUSTRALIA,32988,71.76575,22.09208333,0.248
1965,AUSTRIA,10414,42.14675,5.637083333,0.352916667
1965,BAHAMAS,359,77.3357,25.1865,0.39875
1965,BAHRAIN,335,79.3295,26.29416667,0.46083333299999996
1965,BARBADOS,56,79.94615,26.63675,0.36116666700000005
1965,BELGIUM,28754,48.27275,9.040416667,0.269916667
1965,BELIZE,23,77.5535,25.3075,0.395583333
1965,BENIN,41,80.684,27.04666667,0.279916667
1965,BRAZIL,15380,76.9709,24.98383333,0.297
1965,BRITISH VIRGIN ISLANDS,2,79.346,26.30333333,0.396583333
1965,BULGARIA,12631,50.50205,10.27891667,0.29991666699999997
1965,BURKINA FASO,28,82.20515,27.89175,0.33766666700000003
1965,BURUNDI,10,68.13635,20.07575,0.4845
1965,CAMBODIA,110,80.45825,26.92125,0.281333333
1965,CANADA,68763,22.07,-5.516666667000001,0.268333333
1965,CAPE VERDE,7,75.0887,23.93816667,0.42908333299999996
1965,CAYMAN ISLANDS,3,80.39975,26.88875,0.39191666700000005
1965,CENTRAL AFRICAN REPUBLIC,24,77.48975,25.27208333,0.291166667
1965,CHAD,29,80.3939,26.8855,0.5478333329999999
1965,CHILE,4845,49.47185,9.706583333,0.319583333
1965,COLOMBIA,6241,77.0957,25.05316667,0.27699999999999997
1965,COMOROS,4,77.7032,25.39066667,0.31525
1965,CONGO,67,76.0139,24.45216667,0.256166667
1965,COSTA RICA,231,78.56525,25.86958333,0.45866666700000003
1965,CUBA,3984,78.0125,25.5625,0.37425
1965,CYPRUS,314,66.0614,18.923,0.3965
1965,DENMARK,12091,1.34705,-17.02941667,1.1235
1965,DJIBOUTI,33,83.1602,28.42233333,0.509083333
1965,DOMINICA,4,79.18745,26.21525,0.42791666700000003
1965,DOMINICAN REPUBLIC,422,78.03245,25.57358333,0.309833333
1965,ECUADOR,621,71.9738,22.20766667,0.338583333
1965,EGYPT,7538,72.97385,22.76325,0.348083333
1965,EL SALVADOR,284,77.58815,25.32675,0.44891666700000005
1965,EQUATORIAL GUINEA,8,76.89125,24.93958333,0.290166667
1965,ETHIOPIA,176,73.13135,22.85075,0.2955
1965,FIJI,94,76.2053,24.5585,0.313666667
1965,FINLAND,6907,33.6017,0.889833333,0.297083333
1965,FRANCE,95951,54.5033,12.50183333,0.29891666699999997
1965,FRENCH GUIANA,10,78.6584,25.92133333,0.315916667
1965,FRENCH POLYNESIA,23,79.18235,26.21241667,0.38591666700000005
1965,GABON,59,75.70925,24.28291667,0.25125
1965,GAMBIA,8,80.9123,27.1735,0.41366666700000004
1965,GHANA,465,79.8926,26.607,0.28425
1965,GREECE,4643,58.3091,14.61616667,0.34175
1965,GREENLAND,94,0.44495,-17.53058333,1.149166667
1965,GRENADA,6,80.4983,26.9435,0.33316666699999997
1965,GUADELOUPE,56,79.42399999999999,26.34666667,0.403583333
1965,GUATEMALA,539,74.09285,23.38491667,0.324333333
1965,GUINEA,190,77.67245,25.37358333,0.32625
1965,GUINEA BISSAU,18,79.7102,26.50566667,0.370166667
1965,GUYANA,294,79.2821,26.26783333,0.33275
1965,HAITI,83,79.40345,26.33525,0.387
1965,HONDURAS,205,77.07335,25.04075,0.35816666700000005
1965,HUNGARY,16715,48.3608,9.089333332999999,0.34516666700000004
1965,ICELAND,381,34.5887,1.438166667,0.540333333
1965,INDIA,45261,75.36365,24.09091667,0.29233333300000003
1965,INDONESIA,6733,78.26315,25.70175,0.274083333
1965,IRAQ,5267,71.92685,22.18158333,0.3585
1965,IRELAND,3745,48.32405,9.068916667,0.29691666699999997
1965,ISRAEL,3530,67.8836,19.93533333,0.310333333
1965,ITALY,51750,54.42005,12.45558333,0.2835
1965,JAMAICA,816,79.28,26.26666667,0.622
1965,JAPAN,105514,53.03825,11.68791667,0.243083333
1965,JORDAN,388,67.5536,19.752,0.38141666700000004
1965,KENYA,673,75.15905,23.97725,0.27125
1965,KIRIBATI,3,80.03465,26.68591667,0.7485
1965,KUWAIT,9659,77.97365,25.54091667,0.39783333299999996
1965,LEBANON,905,64.2212,17.90066667,0.34866666700000004
1965,LIBERIA,152,77.5373,25.2985,0.37825
1965,LUXEMBOURG,3328,47.6618,8.701,0.283333333
1965,MADAGASCAR,152,72.21815,22.34341667,0.29675
1965,MALAWI,95,69.76925,20.98291667,0.2735
1965,MALI,54,82.74035,28.18908333,0.42741666700000003
1965,MALTA,129,65.0573,18.36516667,0.41416666700000004
1965,MARTINIQUE,67,79.18745,26.21525,0.42791666700000003
1965,MAURITANIA,44,81.1376,27.29866667,0.40066666700000003
1965,MAURITIUS,83,73.87715,23.26508333,0.335166667
1965,MEXICO,20520,69.3221,20.7345,0.26175
1965,MONGOLIA,534,32.23205,0.12891666699999998,0.340083333
1965,MONTSERRAT,1,79.48115,26.37841667,0.411916667
1965,MOROCCO,1162,63.7283,17.62683333,0.6045
1965,MOZAMBIQUE,547,73.7645,23.2025,0.26358333300000003
1965,NEPAL,49,58.5266,14.737,0.42941666700000003
1965,NETHERLANDS,27406,48.40085,9.111583332999999,0.24275
1965,NEW CALEDONIA,336,71.81285,22.11825,0.374333333
1965,NEW ZEALAND,3736,50.2598,10.14433333,0.34600000000000003
1965,NICARAGUA,213,79.30175,26.27875,0.404083333
1965,NIGER,25,80.9012,27.16733333,0.510166667
1965,NIGERIA,3208,80.0006,26.666999999999998,0.312916667
1965,NORWAY,4475,31.3913,-0.33816666700000003,0.371
1965,OMAN,7,80.3339,26.85216667,0.6455
1965,PANAMA,417,79.6994,26.49966667,0.38075
1965,PAPUA NEW GUINEA,83,75.2618,24.03433333,0.4215
1965,PARAGUAY,150,74.2598,23.47766667,0.35316666700000005
1965,PERU,3263,68.47685,20.26491667,0.306583333
1965,PHILIPPINES,3813,79.8092,26.56066667,0.272166667
1965,POLAND,67418,43.59545,6.441916667,0.439333333
1965,PORTUGAL,3163,58.4918,14.71766667,0.309083333
1965,QATAR,1716,80.7227,27.06816667,0.552166667
1965,REUNION,41,73.2701,22.92783333,0.38775
1965,ROMANIA,21468,47.0543,8.3635,0.304416667
1965,RWANDA,13,66.67445,19.26358333,0.476583333
1965,SAINT LUCIA,7,80.2628,26.81266667,0.35475
1965,SAMOA,8,78.9965,26.10916667,0.33775
1965,SAUDI ARABIA,1151,78.37265,25.76258333,0.47333333299999997
1965,SENEGAL,462,81.6641,27.59116667,0.39033333299999995
1965,SEYCHELLES,2,79.8485,26.5825,0.46866666700000004
1965,SIERRA LEONE,77,78.61295,25.89608333,0.3285
1965,SINGAPORE,690,79.93925,26.63291667,0.38308333299999997
1965,SOLOMON ISLANDS,7,79.3121,26.2845,0.331333333
1965,SOMALIA,36,79.6994,26.49966667,0.551166667
1965,SOUTH AFRICA,34977,63.31985,17.39991667,0.275916667
1965,SPAIN,19394,56.57885,13.65491667,0.2665
1965,SRI LANKA,725,80.76005,27.08891667,0.285666667
1965,SUDAN,662,80.6996,27.05533333,0.31225
1965,SURINAME,217,79.67315,26.48508333,0.309666667
1965,SWAZILAND,22,65.83475,18.79708333,0.282333333
1965,SWEDEN,17079,35.3651,1.8695,0.325833333
1965,SWITZERLAND,8282,43.63805,6.465583333,0.334166667
1965,TAIWAN,4873,72.04535,22.24741667,0.27
1965,THAILAND,2032,79.40855,26.33808333,0.26125
1965,TOGO,36,80.2343,26.79683333,0.27275
1965,TONGA,3,72.88535,22.71408333,0.595
1965,TRINIDAD AND TOBAGO,1417,79.38065,26.32258333,0.33799999999999997
1965,TUNISIA,672,67.9511,19.97283333,0.412083333
1965,TURKEY,7469,53.00855,11.67141667,0.281166667
1965,UGANDA,171,73.45355,23.02975,0.4065
1965,UNITED ARAB EMIRATES,6,82.01405,27.78558333,0.604666667
1965,UNITED KINGDOM,169790,46.6781,8.1545,0.280583333
1965,UNITED STATES,924713,47.5658,8.647666667000001,0.22675
1965,URUGUAY,1506,63.70715,17.61508333,0.378333333
1965,VENEZUELA,16577,77.52395,25.29108333,0.32858333300000003
1965,ZAMBIA,1068,69.8768,21.04266667,0.26675
1965,ZIMBABWE,1422,69.7862,20.99233333,0.264
1966,AFGHANISTAN,298,57.8174,14.343,0.34933333299999997
1966,ALBANIA,696,55.76825,13.20458333,0.30425
1966,ALGERIA,2299,73.9424,23.30133333,0.38733333299999995
1966,ANGOLA,424,71.78585,22.10325,0.266916667
1966,ARGENTINA,17218,58.4204,14.677999999999999,0.258083333
1966,AUSTRALIA,32815,70.4498,21.361,0.18616666699999998
1966,AUSTRIA,10706,44.37215,6.873416667000001,0.2615
1966,BAHAMAS,298,76.91105,24.95058333,0.338416667
1966,BAHRAIN,177,79.8791,26.5995,0.395
1966,BARBADOS,73,80.1122,26.729,0.324333333
1966,BELGIUM,28690,49.82285,9.901583333,0.23600000000000002
1966,BELIZE,22,77.024,25.01333333,0.346916667
1966,BENIN,31,81.0383,27.2435,0.313166667
1966,BRAZIL,17536,77.15555,25.08641667,0.23800000000000002
