g_m_date,g_land_avg_tempf,g_land_avg_tempc,g_land_avg_temp_uncert,g_land_max_tempf,g_land_max_tempc,g_land_max_temp_uncert,g_land_min_tempf,g_land_min_tempc,g_land_min_temp_uncert,g_land_ocean_avg_tempf,g_land_ocean_avg_tempc,g_land_ocean_avg_temp_uncert
1936-06-01,56.053399999999996,13.363,0.243,66.5078,19.171,0.23800000000000002,45.118399999999994,7.2879999999999985,0.281,61.7432,16.524,0.11599999999999999
1936-07-01,58.3322,14.629,0.299,68.79740000000001,20.443,0.281,47.6672,8.704,0.293,62.4704,16.928,0.13
1936-08-01,56.948,13.86,0.325,67.4438,19.691,0.287,46.2722,7.9289999999999985,0.317,62.2598,16.811,0.134
1936-09-01,53.6378,12.020999999999999,0.24600000000000002,64.238,17.91,0.213,42.9152,6.064,0.22399999999999998,61.1438,16.191,0.121
1936-10-01,49.0226,9.457,0.22,59.568799999999996,15.315999999999999,0.21,38.5844,3.658,0.233,59.741600000000005,15.412,0.11599999999999999
1936-11-01,43.2194,6.2330000000000005,0.188,53.2652,11.814,0.203,32.7326,0.407,0.215,57.8084,14.338,0.113
1936-12-01,39.0578,3.921,0.20800000000000002,48.525800000000004,9.181,0.21600000000000005,29.4062,-1.4409999999999998,0.251,56.7806,13.767,0.11800000000000001
1937-01-01,36.4154,2.4530000000000003,0.196,46.1822,7.879,0.237,26.211199999999998,-3.216,0.259,56.1506,13.417,0.11599999999999999
1937-02-01,38.3954,3.553,0.22,48.626599999999996,9.237,0.261,27.703400000000002,-2.387,0.21600000000000005,57.02720000000001,13.904000000000002,0.11599999999999999
1937-03-01,40.7318,4.851,0.21899999999999997,51.315799999999996,10.731,0.19899999999999998,29.4566,-1.413,0.237,57.696799999999996,14.276,0.11900000000000001
1937-04-01,46.652,8.139999999999999,0.242,57.245000000000005,14.025,0.253,35.6018,2.001,0.28,59.410399999999996,15.228,0.11699999999999999
1937-05-01,52.5596,11.422,0.28800000000000003,63.2444,17.358,0.267,41.3042,5.1690000000000005,0.29600000000000004,60.891799999999996,16.051,0.125
1937-06-01,56.4854,13.603,0.23600000000000002,67.20439999999999,19.558,0.22899999999999998,45.4172,7.4540000000000015,0.248,62.022200000000005,16.679000000000002,0.11599999999999999
1937-07-01,57.875,14.375,0.298,68.2772,20.154,0.271,47.138,8.41,0.28300000000000003,62.69720000000001,17.054000000000002,0.128
1937-08-01,57.212599999999995,14.007,0.325,67.73,19.85,0.322,46.661,8.145,0.293,62.4938,16.941,0.135
1937-09-01,54.3434,12.412999999999998,0.247,65.0786,18.377,0.24,43.5542,6.419,0.22,61.5236,16.402,0.124
1937-10-01,49.5122,9.729,0.2,60.143,15.635,0.212,39.2036,4.002,0.24100000000000002,59.9414,15.523,0.113
1937-11-01,43.440799999999996,6.356,0.19899999999999998,53.4434,11.913,0.21899999999999997,33.1016,0.612,0.221,58.0046,14.447000000000001,0.113
1937-12-01,38.260400000000004,3.478,0.21100000000000002,48.1982,8.999,0.237,28.0472,-2.196,0.284,56.63120000000001,13.684000000000001,0.11800000000000001
1938-01-01,37.238,2.91,0.19399999999999998,47.148799999999994,8.415999999999999,0.217,27.3254,-2.5970000000000004,0.272,56.47279999999999,13.595999999999998,0.111
1938-02-01,38.1506,3.417,0.225,48.4484,9.138,0.258,27.467599999999997,-2.5180000000000002,0.24600000000000002,56.8886,13.827,0.11199999999999999
1938-03-01,42.1718,5.651,0.192,52.9088,11.616,0.17300000000000001,31.2242,-0.4310000000000001,0.20800000000000002,58.0838,14.491,0.111
1938-04-01,48.043400000000005,8.913,0.249,58.9712,14.984000000000002,0.239,37.3424,2.968,0.247,59.653400000000005,15.363,0.11900000000000001
1938-05-01,52.6208,11.456,0.297,63.37220000000001,17.429000000000002,0.28300000000000003,41.7686,5.4270000000000005,0.312,60.8018,16.000999999999998,0.129
1938-06-01,55.9778,13.321,0.23800000000000002,66.1802,18.989,0.21899999999999997,45.352399999999996,7.417999999999998,0.258,61.892600000000016,16.607000000000006,0.11699999999999999
1938-07-01,58.0676,14.482,0.295,68.4482,20.249,0.29100000000000004,47.501599999999996,8.612,0.312,62.3678,16.871,0.127
1938-08-01,57.133399999999995,13.963,0.325,67.73,19.85,0.306,46.574600000000004,8.097000000000001,0.33,62.4272,16.904,0.132
1938-09-01,54.3686,12.427,0.249,64.9598,18.311,0.20800000000000002,43.6424,6.468,0.244,61.4606,16.367,0.122
1938-10-01,49.6112,9.783999999999999,0.19399999999999998,60.321200000000005,15.734000000000002,0.165,39.1712,3.984,0.247,59.946799999999996,15.526,0.113
1938-11-01,43.754000000000005,6.53,0.215,53.8898,12.161,0.204,33.7442,0.969,0.26,57.9344,14.408,0.114
1938-12-01,38.318,3.51,0.213,48.0596,8.922,0.248,28.3982,-2.0010000000000003,0.289,56.400800000000004,13.556,0.11599999999999999
1939-01-01,37.2776,2.932,0.198,47.354,8.53,0.266,27.0122,-2.7710000000000004,0.23600000000000002,56.368399999999994,13.537999999999998,0.114
1939-02-01,37.8176,3.2319999999999998,0.201,48.2864,9.048,0.225,27.436999999999998,-2.535,0.22399999999999998,56.7626,13.757,0.11199999999999999
1939-03-01,40.8668,4.926,0.196,51.5048,10.835999999999999,0.187,30.02,-1.1,0.21600000000000005,57.6914,14.273,0.113
1939-04-01,46.9904,8.328,0.252,57.992000000000004,14.44,0.23399999999999999,36.0878,2.271,0.252,59.532799999999995,15.296,0.11900000000000001
1939-05-01,52.7432,11.524,0.298,63.4802,17.489,0.27699999999999997,41.6516,5.362,0.29100000000000004,61.1132,16.174,0.128
1939-06-01,56.3558,13.530999999999999,0.256,67.04599999999999,19.47,0.23800000000000002,45.518,7.5100000000000025,0.266,62.0816,16.712,0.11900000000000001
1939-07-01,57.911,14.395,0.29100000000000004,68.468,20.26,0.29600000000000004,47.5106,8.616999999999999,0.33899999999999997,62.5784,16.988,0.127
1939-08-01,57.077600000000004,13.932,0.324,67.6526,19.807,0.304,46.4198,8.011000000000001,0.32299999999999995,62.4056,16.892,0.139
1939-09-01,53.5244,11.957999999999998,0.247,64.2596,17.922,0.203,42.6326,5.907,0.261,61.34,16.3,0.126
1939-10-01,48.5924,9.218,0.185,58.9334,14.963,0.179,38.2622,3.479,0.212,59.41760000000001,15.232000000000001,0.122
1939-11-01,43.1402,6.189,0.19399999999999998,53.135600000000004,11.742,0.209,32.999,0.5549999999999999,0.243,57.8822,14.379,0.11599999999999999
1939-12-01,40.9262,4.959,0.20600000000000002,51.1322,10.629,0.254,30.671599999999998,-0.7380000000000001,0.263,57.3566,14.087,0.11199999999999999
1940-01-01,36.203,2.335,0.2,46.29559999999999,7.9419999999999975,0.21899999999999997,25.97,-3.35,0.256,56.4368,13.575999999999999,0.12
1940-02-01,38.1614,3.423,0.204,48.650000000000006,9.25,0.242,27.5216,-2.488,0.243,57.077600000000004,13.932,0.11599999999999999
1940-03-01,41.7632,5.424,0.18,52.5236,11.402,0.174,30.8804,-0.622,0.198,58.064,14.48,0.115
1940-04-01,47.7608,8.756,0.247,58.627399999999994,14.793,0.252,36.8996,2.722,0.258,59.8136,15.452,0.125
1940-05-01,52.4084,11.338,0.29600000000000004,63.0914,17.273,0.26899999999999996,41.363600000000005,5.202000000000001,0.32799999999999996,60.944,16.08,0.132
1940-06-01,56.4494,13.583,0.231,67.1018,19.500999999999998,0.212,45.5576,7.532,0.247,62.105000000000004,16.725,0.11900000000000001
1940-07-01,58.2278,14.571,0.295,68.7344,20.408,0.27,47.318,8.51,0.302,62.821400000000004,17.123,0.132
1940-08-01,56.8598,13.811,0.32299999999999995,67.3916,19.662,0.29,46.2866,7.9369999999999985,0.313,62.50279999999999,16.945999999999998,0.134
1940-09-01,54.0824,12.267999999999999,0.23399999999999999,64.7348,18.186,0.212,43.4786,6.377000000000002,0.23,61.574,16.43,0.126
1940-10-01,49.0226,9.457,0.187,59.4914,15.273,0.222,38.7716,3.762,0.235,59.6912,15.384,0.11800000000000001
1940-11-01,42.936800000000005,6.0760000000000005,0.18600000000000005,53.0006,11.667,0.231,32.936,0.52,0.222,57.878600000000006,14.377,0.12
1940-12-01,39.4412,4.134,0.19,49.265600000000006,9.592,0.226,29.4476,-1.4180000000000001,0.218,57.128,13.96,0.11699999999999999
1941-01-01,36.923,2.7350000000000003,0.19899999999999998,47.026399999999995,8.347999999999999,0.207,26.582,-3.01,0.214,56.5196,13.622,0.111
1941-02-01,38.606,3.67,0.20199999999999999,48.9902,9.439,0.247,27.9788,-2.234,0.226,57.1028,13.946000000000002,0.109
1941-03-01,41.383399999999995,5.212999999999999,0.18600000000000005,52.0736,11.152,0.201,30.3782,-0.901,0.209,57.965,14.425,0.10400000000000001
1941-04-01,47.435,8.575,0.24,57.9722,14.429,0.24,36.7088,2.616,0.257,59.732600000000005,15.407,0.114
1941-05-01,52.6874,11.493,0.282,63.0662,17.259,0.261,42.0476,5.5820000000000025,0.298,61.0736,16.152,0.122
1941-06-01,56.534000000000006,13.63,0.23199999999999998,67.0046,19.447,0.218,45.8528,7.6960000000000015,0.255,62.1554,16.753,0.11199999999999999
1941-07-01,58.449200000000005,14.694,0.29100000000000004,69.0404,20.578000000000007,0.262,47.730199999999996,8.738999999999999,0.29100000000000004,62.835800000000006,17.131,0.122
1941-08-01,57.2504,14.028,0.322,67.7354,19.852999999999998,0.294,46.6412,8.133999999999999,0.33,62.447,16.915,0.126
1941-09-01,53.2688,11.815999999999999,0.23199999999999998,64.0634,17.813000000000006,0.214,42.751400000000004,5.973,0.315,61.142,16.19,0.11199999999999999
1941-10-01,49.478,9.71,0.175,59.9072,15.504,0.18,39.178399999999996,3.988,0.252,60.132200000000005,15.629000000000001,0.107
1941-11-01,42.715399999999995,5.9529999999999985,0.18100000000000002,52.7648,11.536,0.207,32.477,0.265,0.235,58.055,14.475,0.11
1941-12-01,38.6726,3.707,0.192,48.3368,9.076,0.23,28.634,-1.87,0.285,57.1478,13.970999999999998,0.142
1942-01-01,37.5854,3.103,0.221,47.687,8.715,0.212,27.3038,-2.609,0.282,56.8778,13.821,0.13
1942-02-01,37.1426,2.857,0.204,47.3792,8.544,0.249,26.8106,-2.883,0.27,56.791399999999996,13.773,0.12300000000000001
1942-03-01,41.5544,5.308,0.18600000000000005,52.2752,11.264,0.188,30.6122,-0.7709999999999999,0.22,58.168400000000005,14.538,0.124
1942-04-01,47.148799999999994,8.415999999999999,0.23800000000000002,58.0154,14.453,0.243,36.321799999999996,2.401,0.312,59.5526,15.307,0.131
1942-05-01,52.4084,11.338,0.281,62.952799999999996,17.195999999999998,0.27699999999999997,41.71640000000001,5.3980000000000015,0.321,61.064600000000006,16.147000000000002,0.142
1942-06-01,56.4404,13.578,0.22,66.95060000000001,19.417,0.22899999999999998,45.897800000000004,7.721,0.29600000000000004,62.112200000000016,16.729000000000006,0.127
1942-07-01,57.635600000000004,14.242,0.293,68.1926,20.107,0.273,47.3288,8.516,0.315,62.42360000000001,16.902,0.141
1942-08-01,56.8148,13.786,0.318,67.2854,19.602999999999998,0.309,46.4756,8.042,0.317,62.1788,16.766000000000002,0.147
1942-09-01,53.8628,12.145999999999999,0.233,64.6574,18.143,0.231,43.071799999999996,6.151,0.247,61.277,16.265,0.142
1942-10-01,49.3286,9.627,0.18600000000000005,59.8136,15.452,0.19899999999999998,38.9552,3.864,0.22899999999999998,59.644400000000005,15.358,0.134
1942-11-01,43.511,6.3950000000000005,0.184,53.8682,12.149,0.198,33.233,0.6849999999999999,0.295,57.9668,14.425999999999998,0.126
1942-12-01,39.101,3.945,0.19,48.8624,9.368,0.256,29.346799999999998,-1.4740000000000002,0.235,56.9696,13.872,0.13
1943-01-01,36.3128,2.396,0.195,46.4306,8.017000000000001,0.218,26.0906,-3.2830000000000004,0.21600000000000005,56.339600000000004,13.522,0.136
1943-02-01,38.3234,3.513,0.19899999999999998,49.0424,9.468,0.226,27.734,-2.37,0.23199999999999998,57.090199999999996,13.939,0.126
1943-03-01,41.248400000000004,5.138,0.184,52.0214,11.123,0.195,30.5384,-0.812,0.193,57.8678,14.370999999999999,0.127
1943-04-01,47.5484,8.638,0.243,58.3772,14.654000000000002,0.218,36.8942,2.719,0.253,59.603,15.335,0.13699999999999998
1943-05-01,52.673,11.485,0.27699999999999997,63.321799999999996,17.401,0.253,41.9414,5.5230000000000015,0.315,61.0214,16.123,0.14300000000000002
1943-06-01,55.6898,13.161,0.23,66.2648,19.035999999999998,0.226,45.1652,7.314,0.21600000000000005,61.8728,16.596,0.132
1943-07-01,58.028000000000006,14.46,0.3,68.70920000000001,20.394000000000002,0.266,47.3054,8.503,0.32,62.51,16.95,0.14300000000000002
1943-08-01,56.7932,13.774,0.313,67.424,19.68,0.282,46.3748,7.985999999999999,0.305,62.441599999999994,16.912,0.145
1943-09-01,53.7728,12.095999999999998,0.22699999999999998,64.4522,18.029000000000003,0.22,43.385,6.325,0.213,61.313,16.285,0.129
1943-10-01,49.8326,9.907,0.17600000000000002,60.5462,15.859000000000002,0.19,39.3224,4.0680000000000005,0.205,60.116,15.62,0.129
1943-11-01,43.268,6.26,0.188,53.366,11.87,0.222,33.0656,0.5920000000000001,0.22899999999999998,58.153999999999996,14.53,0.128
1943-12-01,39.6194,4.2330000000000005,0.187,49.469,9.705,0.195,29.6132,-1.3259999999999998,0.245,57.122600000000006,13.957,0.129
1944-01-01,38.3072,3.504,0.185,48.2666,9.037,0.209,28.5278,-1.9290000000000005,0.225,56.8742,13.819,0.11699999999999999
1944-02-01,38.4638,3.591,0.222,48.9326,9.407,0.20600000000000002,28.1786,-2.123,0.261,57.2414,14.023,0.121
1944-03-01,41.9558,5.5310000000000015,0.205,52.730599999999995,11.517,0.174,31.28,-0.4,0.23199999999999998,58.337599999999995,14.632,0.122
1944-04-01,47.1812,8.434,0.243,58.238600000000005,14.577,0.22,36.2066,2.3369999999999997,0.252,59.7776,15.432,0.129
1944-05-01,52.4012,11.334,0.275,63.4694,17.483,0.257,41.590399999999995,5.3279999999999985,0.297,61.1816,16.212,0.135
1944-06-01,56.260400000000004,13.478,0.222,67.11439999999999,19.508,0.249,45.4838,7.4910000000000005,0.228,62.189600000000006,16.772000000000002,0.125
1944-07-01,58.0424,14.468,0.284,68.8874,20.493,0.276,47.5736,8.652000000000001,0.282,62.8142,17.119,0.13699999999999998
1944-08-01,57.230599999999995,14.017,0.308,68.1944,20.108,0.282,46.5368,8.075999999999999,0.3,62.8106,17.117,0.142
1944-09-01,54.41,12.45,0.22899999999999998,65.21540000000002,18.453000000000007,0.19699999999999998,43.9052,6.614,0.212,61.64960000000001,16.472,0.13
1944-10-01,49.654399999999995,9.808,0.17,60.3176,15.732,0.17,39.2576,4.032,0.20800000000000002,60.121399999999994,15.623,0.12300000000000001
1944-11-01,42.9638,6.091,0.17800000000000002,52.727000000000004,11.515,0.217,33.0926,0.607,0.237,57.921800000000005,14.401,0.125
1944-12-01,38.1812,3.4339999999999997,0.18100000000000002,48.0128,8.895999999999997,0.268,28.4558,-1.969,0.21600000000000005,56.7806,13.767,0.127
1945-01-01,36.545,2.525,0.18600000000000005,46.6286,8.126999999999999,0.184,26.7674,-2.907,0.22899999999999998,56.4548,13.585999999999999,0.122
1945-02-01,36.7628,2.6460000000000004,0.19399999999999998,47.0714,8.373,0.192,26.5208,-3.044,0.25,56.744600000000005,13.747,0.125
1945-03-01,41.3312,5.184,0.171,52.1276,11.182,0.147,30.3836,-0.898,0.244,58.0316,14.462,0.124
1945-04-01,47.6258,8.681000000000001,0.23600000000000002,58.5086,14.727,0.239,36.6818,2.6010000000000004,0.278,59.775800000000004,15.431,0.131
1945-05-01,51.974599999999995,11.097,0.26899999999999996,62.985200000000006,17.214000000000002,0.297,41.0144,5.008,0.306,60.9152,16.064,0.142
1945-06-01,55.9904,13.328,0.231,66.93260000000001,19.407,0.225,45.2588,7.3660000000000005,0.22,61.989799999999995,16.660999999999998,0.131
1945-07-01,57.5834,14.213,0.287,68.2556,20.142,0.271,47.0336,8.352,0.273,62.4398,16.910999999999998,0.145
1945-08-01,57.763400000000004,14.313,0.317,68.34020000000001,20.189,0.284,47.1434,8.412999999999998,0.313,62.7908,17.105999999999998,0.149
1945-09-01,54.004999999999995,12.225,0.22699999999999998,64.5404,18.078000000000007,0.205,43.5452,6.414,0.29600000000000004,61.4444,16.358,0.133
1945-10-01,49.235,9.575,0.171,59.8244,15.458,0.165,38.894,3.83,0.271,60.03320000000001,15.574000000000002,0.11900000000000001
1945-11-01,42.931400000000004,6.073,0.172,53.0546,11.697,0.179,32.846,0.47,0.22399999999999998,58.0154,14.453,0.121
1945-12-01,37.6844,3.158,0.183,47.6078,8.671,0.19,27.7934,-2.337,0.22399999999999998,56.5088,13.616,0.122
1946-01-01,37.3622,2.979,0.188,47.2712,8.484,0.188,27.415399999999998,-2.547,0.257,56.5484,13.638,0.129
1946-02-01,38.2298,3.4610000000000003,0.20600000000000002,48.6662,9.259,0.177,27.6998,-2.3890000000000002,0.23199999999999998,56.8688,13.816,0.128
1946-03-01,41.424800000000005,5.2360000000000015,0.171,52.239200000000004,11.244000000000002,0.166,30.4898,-0.8390000000000001,0.21600000000000005,58.1252,14.514,0.125
1946-04-01,47.9066,8.837,0.223,58.836200000000005,14.909,0.228,36.8798,2.7110000000000003,0.247,59.7938,15.440999999999999,0.127
1946-05-01,52.439,11.355,0.273,63.095000000000006,17.275000000000002,0.24600000000000002,41.5814,5.323,0.309,60.78920000000001,15.994000000000002,0.14300000000000002
1946-06-01,55.9364,13.298,0.237,66.3548,19.086,0.215,44.9546,7.197,0.23,61.7234,16.512999999999998,0.13699999999999998
1946-07-01,57.9362,14.409,0.289,68.477,20.265,0.27399999999999997,47.1686,8.427,0.281,62.499200000000016,16.944000000000006,0.139
1946-08-01,56.9012,13.834,0.319,67.6094,19.783,0.28600000000000003,46.3964,7.9979999999999976,0.301,62.09060000000001,16.717000000000002,0.14300000000000002
1946-09-01,53.715199999999996,12.064,0.233,64.2578,17.921000000000006,0.20199999999999999,43.2752,6.2639999999999985,0.235,61.2536,16.252,0.14300000000000002
1946-10-01,48.705799999999996,9.281,0.17,59.315,15.175,0.17,38.4386,3.577,0.258,59.78660000000001,15.437000000000001,0.13
1946-11-01,43.223,6.235,0.179,53.3534,11.863,0.193,32.999,0.5549999999999999,0.23600000000000002,57.8462,14.359000000000002,0.12
1946-12-01,37.6412,3.134,0.18100000000000002,47.325199999999995,8.514,0.233,27.842,-2.31,0.253,56.3504,13.528,0.125
1947-01-01,36.6746,2.597,0.184,46.596199999999996,8.109,0.19399999999999998,26.6144,-2.992,0.23800000000000002,56.357600000000005,13.532,0.125
1947-02-01,37.8986,3.277,0.191,48.281,9.045,0.192,27.1976,-2.668,0.258,56.8976,13.832,0.11599999999999999
1947-03-01,42.4418,5.801,0.183,53.24,11.8,0.19399999999999998,31.3394,-0.3670000000000001,0.23800000000000002,58.172,14.54,0.124
1947-04-01,47.6348,8.686,0.22699999999999998,58.52120000000001,14.734000000000002,0.23600000000000002,36.928399999999996,2.738,0.25,59.6714,15.373,0.128
1947-05-01,52.3922,11.329,0.266,63.0788,17.266000000000002,0.264,41.4734,5.263000000000001,0.298,60.9602,16.089000000000002,0.135
1947-06-01,56.2262,13.459,0.21600000000000005,66.8498,19.361,0.20600000000000002,45.4136,7.452000000000001,0.209,62.061800000000005,16.701,0.126
1947-07-01,57.8282,14.349,0.284,68.2268,20.126,0.267,47.03,8.35,0.28800000000000003,62.5514,16.973,0.138
1947-08-01,56.8886,13.827,0.305,67.1738,19.541,0.278,46.4036,8.001999999999999,0.295,62.24720000000001,16.804000000000002,0.136
1947-09-01,53.898799999999994,12.165999999999999,0.221,64.3262,17.959000000000003,0.187,43.439,6.355,0.21600000000000005,61.269800000000004,16.261,0.131
1947-10-01,50.019800000000004,10.011,0.16399999999999998,60.4346,15.797,0.16399999999999998,39.7634,4.313,0.201,59.882000000000005,15.49,0.13
1947-11-01,43.5326,6.407,0.187,53.4668,11.925999999999998,0.21,33.6434,0.913,0.249,57.983000000000004,14.435,0.128
1947-12-01,38.580799999999996,3.656,0.177,48.3548,9.086,0.22,28.7888,-1.784,0.237,56.6456,13.692,0.128
1948-01-01,38.0588,3.366,0.18,48.4448,9.136,0.18600000000000005,27.766399999999997,-2.3520000000000003,0.193,56.5988,13.665999999999999,0.11900000000000001
1948-02-01,37.796,3.22,0.198,48.2612,9.033999999999999,0.212,27.296599999999998,-2.613,0.231,56.6456,13.692,0.12300000000000001
1948-03-01,40.8542,4.9190000000000005,0.161,51.5336,10.852,0.222,30.1298,-1.0390000000000001,0.196,57.711200000000005,14.284,0.125
1948-04-01,47.298199999999994,8.498999999999999,0.215,57.8912,14.384,0.239,36.7106,2.617,0.261,59.47879999999999,15.265999999999998,0.127
1948-05-01,52.7666,11.537,0.257,63.665600000000005,17.592000000000002,0.266,41.92700000000001,5.5150000000000015,0.289,61.111399999999996,16.173,0.135
1948-06-01,56.5952,13.664,0.214,67.3052,19.614,0.217,45.653,7.585,0.212,62.135600000000004,16.742,0.129
1948-07-01,58.001000000000005,14.445,0.276,68.6012,20.334,0.28,47.525,8.625,0.281,62.4884,16.938,0.141
1948-08-01,57.0128,13.896,0.298,67.766,19.87,0.298,46.336999999999996,7.964999999999999,0.295,62.42360000000001,16.902,0.136
1948-09-01,53.879,12.155,0.22,64.7906,18.217,0.21600000000000005,43.1762,6.209,0.226,61.237399999999994,16.243,0.127
1948-10-01,49.2512,9.584,0.16699999999999998,59.936,15.52,0.17,38.8616,3.812,0.207,59.7002,15.389000000000001,0.12300000000000001
1948-11-01,43.133,6.1850000000000005,0.162,53.3354,11.853,0.251,33.2438,0.691,0.249,57.7382,14.299,0.131
1948-12-01,38.2838,3.491,0.16699999999999998,48.165800000000004,8.981,0.242,28.346,-2.03,0.21100000000000002,56.372,13.54,0.126
1949-01-01,37.794200000000004,3.2190000000000003,0.17,47.9066,8.837,0.175,27.6296,-2.4280000000000004,0.213,56.6672,13.704,0.10099999999999999
1949-02-01,36.9662,2.759,0.185,47.3324,8.517999999999999,0.191,26.5946,-3.003,0.262,56.6348,13.686,0.10099999999999999
1949-03-01,41.1386,5.077,0.177,51.7658,10.981,0.153,30.6086,-0.773,0.215,57.7796,14.322,0.102
1949-04-01,47.0192,8.344,0.226,57.938,14.41,0.222,36.2552,2.364,0.266,59.5616,15.312,0.109
1949-05-01,52.3562,11.309,0.255,62.952799999999996,17.195999999999998,0.261,41.7992,5.444000000000001,0.282,60.913399999999996,16.063,0.11699999999999999
1949-06-01,55.8014,13.222999999999999,0.209,66.3152,19.064,0.256,45.3002,7.3889999999999985,0.22399999999999998,61.640600000000006,16.467000000000002,0.107
1949-07-01,57.5582,14.199000000000002,0.27,68.2304,20.128,0.28600000000000003,46.9346,8.297,0.284,62.2526,16.807000000000002,0.12
1949-08-01,56.8868,13.826,0.295,67.586,19.77,0.29600000000000004,46.4072,8.004,0.29,62.2328,16.796,0.12300000000000001
1949-09-01,53.5226,11.957,0.212,64.3442,17.969,0.205,42.8936,6.0520000000000005,0.21,61.1186,16.177,0.107
1949-10-01,49.1558,9.531,0.158,59.7902,15.439,0.187,38.6942,3.719,0.19899999999999998,59.675,15.375,0.10099999999999999
1949-11-01,43.0664,6.148,0.16399999999999998,53.2778,11.821,0.207,32.8154,0.45299999999999996,0.22399999999999998,57.7958,14.331,0.099
1949-12-01,38.2082,3.449,0.17800000000000002,47.9174,8.843,0.209,28.5944,-1.892,0.237,56.5394,13.633,0.102
1950-01-01,35.6144,2.008,0.17300000000000001,45.6998,7.6110000000000015,0.207,25.4804,-3.622,0.23600000000000002,55.9598,13.311,0.095
1950-02-01,36.897800000000004,2.721,0.182,47.254999999999995,8.475,0.209,26.5766,-3.013,0.217,56.3972,13.554,0.10099999999999999
1950-03-01,41.4446,5.247000000000001,0.15,52.1114,11.173,0.158,30.7526,-0.6930000000000001,0.2,57.7328,14.296,0.09699999999999999
1950-04-01,46.6214,8.123,0.192,57.482600000000005,14.157,0.21600000000000005,35.6774,2.043,0.28,59.1674,15.093,0.102
1950-05-01,52.3346,11.297,0.217,63.0536,17.252000000000002,0.259,41.7578,5.421,0.28600000000000003,60.85940000000001,16.033,0.106
1950-06-01,56.087599999999995,13.382,0.196,66.72200000000001,19.29,0.23199999999999998,45.5018,7.501,0.22399999999999998,61.988,16.66,0.105
1950-07-01,57.452,14.14,0.239,67.7876,19.882,0.275,47.1506,8.417,0.29100000000000004,62.565799999999996,16.980999999999998,0.115
1950-08-01,56.228,13.46,0.228,66.902,19.39,0.267,45.9122,7.728999999999999,0.26,62.11579999999999,16.730999999999998,0.10800000000000001
1950-09-01,53.5136,11.952,0.204,63.92660000000001,17.737000000000005,0.209,43.169,6.205,0.215,61.0232,16.124000000000002,0.106
1950-10-01,48.47539999999999,9.152999999999999,0.16399999999999998,58.8524,14.918,0.159,38.2136,3.452,0.193,59.441,15.245,0.10300000000000001
1950-11-01,41.6696,5.372000000000001,0.139,51.9386,11.077,0.18600000000000005,31.2332,-0.4259999999999999,0.19,57.308,14.06,0.09300000000000001
1950-12-01,38.3504,3.528,0.152,48.4214,9.123,0.205,28.272199999999998,-2.071,0.201,56.454800000000006,13.586,0.09699999999999999
1951-01-01,35.8484,2.138,0.132,45.986,7.77,0.179,25.6622,-3.5210000000000004,0.179,56.0138,13.341,0.09
1951-02-01,36.1976,2.332,0.149,46.6934,8.163,0.22899999999999998,25.4102,-3.661,0.155,56.278400000000005,13.488,0.09300000000000001
1951-03-01,41.1638,5.091,0.141,51.9332,11.074000000000002,0.159,30.0434,-1.0870000000000002,0.17300000000000001,57.7004,14.277999999999999,0.092
1951-04-01,47.0606,8.366999999999999,0.175,58.168400000000005,14.538,0.184,35.9438,2.191,0.20800000000000002,59.3564,15.198,0.095
1951-05-01,52.5884,11.437999999999999,0.23,63.26780000000001,17.371000000000002,0.24,41.6768,5.376,0.262,61.0844,16.158,0.11199999999999999
1951-06-01,55.85,13.25,0.23800000000000002,66.488,19.16,0.214,45.1616,7.312,0.192,62.1824,16.768,0.106
1951-07-01,57.78320000000001,14.324000000000002,0.24,68.405,20.225,0.23199999999999998,47.1488,8.416,0.252,62.6828,17.046,0.11
1951-08-01,57.23780000000001,14.021,0.251,67.658,19.81,0.28,46.4594,8.033,0.3,62.7458,17.081,0.11
1951-09-01,54.1832,12.324000000000002,0.21600000000000005,65.05160000000001,18.362000000000002,0.19699999999999998,43.5686,6.4270000000000005,0.21899999999999997,61.574,16.43,0.10099999999999999
1951-10-01,49.406,9.67,0.12300000000000001,59.2682,15.149,0.125,39.2846,4.047,0.161,59.952200000000005,15.529000000000002,0.094
1951-11-01,43.205,6.2250000000000005,0.161,53.1536,11.752,0.18600000000000005,32.8226,0.457,0.17,57.9596,14.422,0.09300000000000001
1951-12-01,39.7904,4.327999999999999,0.154,49.6184,9.788,0.201,29.9084,-1.162,0.21,57.191,13.995,0.091
1952-01-01,37.4882,3.049,0.14400000000000002,47.580799999999996,8.655999999999999,0.174,27.357799999999997,-2.579,0.193,56.77160000000001,13.762,0.08900000000000001
1952-02-01,38.1128,3.3960000000000004,0.18,48.403400000000005,9.113,0.196,27.634999999999998,-2.4250000000000003,0.19899999999999998,57.2162,14.009,0.09300000000000001
1952-03-01,40.9406,4.9670000000000005,0.168,51.728,10.96,0.17800000000000002,29.8526,-1.193,0.19399999999999998,57.871399999999994,14.373,0.09300000000000001
1952-04-01,47.2298,8.461,0.225,58.217,14.565,0.225,36.400999999999996,2.445,0.23199999999999998,59.653400000000005,15.363,0.10300000000000001
1952-05-01,52.4336,11.352,0.264,63.120200000000004,17.289,0.254,41.7092,5.394,0.27399999999999997,61.0322,16.129,0.115
